CETCode,College,Location,Branch,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
E232,Reva University,"Yelahanka, Bengaluru",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153457,0,0,0,0,0,0,0,0
E232,Reva University,"Yelahanka, Bengaluru",MT,0,0,0,0,0,0,71838,0,0,77294,0,0,128921,0,0,68522,0,0,117087,0,0,127689,0,0
E232,Reva University,"Yelahanka, Bengaluru",SS,79840,0,0,45662,0,0,84824,0,0,50645,0,0,49736,0,0,40644,140283,115727,142699,0,0,79726,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E233,Jain Acharya Gundharnandi Maharaj Institute of Technology,"Jamkhandi, Bagalkot",CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E233,Jain Acharya Gundharnandi Maharaj Institute of Technology,"Jamkhandi, Bagalkot",EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148268,0,0,0,0,0,0,0,0
E233,Jain Acharya Gundharnandi Maharaj Institute of Technology,"Jamkhandi, Bagalkot",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E235,MS Ramaiah University of Applied Sciences,"New BEL Rd, MSR Nagar, Bengaluru",AI,30989,0,0,31566,0,0,26518,0,0,19611,0,0,35029,0,0,15645,87223,68899,125639,0,0,0,0,0
E235,MS Ramaiah University of Applied Sciences,"New BEL Rd, MSR Nagar, Bengaluru",AT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152282,0,0,0,0,0,0,0,0
E235,MS Ramaiah University of Applied Sciences,"New BEL Rd, MSR Nagar, Bengaluru",CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148849,0,0,0,0,0,0,0,0
E235,MS Ramaiah University of Applied Sciences,"New BEL Rd, MSR Nagar, Bengaluru",CS,21956,0,39955,28457,0,32015,41936,0,0,16724,0,0,19690,0,29859,15887,37173,23776,77210,0,97156,41240,0,0
E235,MS Ramaiah University of Applied Sciences,"New BEL Rd, MSR Nagar, Bengaluru",EC,45126,0,57340,56795,0,85444,44004,0,0,33965,0,56742,38993,0,0,33256,60462,52134,130019,0,0,81434,0,0
E235,MS Ramaiah University of Applied Sciences,"New BEL Rd, MSR Nagar, Bengaluru",EE,0,0,0,0,0,0,0,0,0,130771,0,0,0,0,0,130634,0,0,0,0,0,0,0,0
E235,MS Ramaiah University of Applied Sciences,"New BEL Rd, MSR Nagar, Bengaluru",IE,24970,0,0,31844,0,41016,46130,0,0,26135,0,0,21537,0,0,19477,0,24298,139161,0,0,0,0,0
E235,MS Ramaiah University of Applied Sciences,"New BEL Rd, MSR Nagar, Bengaluru",MC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133673,0,0,0,0,0,0,0,0
E235,MS Ramaiah University of Applied Sciences,"New BEL Rd, MSR Nagar, Bengaluru",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130052,0,0,0,0,0,0,0,0
E235,MS Ramaiah University of Applied Sciences,"New BEL Rd, MSR Nagar, Bengaluru",RO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135855,0,0,0,0,0,0,0,0
E235,MS Ramaiah University of Applied Sciences,"New BEL Rd, MSR Nagar, Bengaluru",SE,0,0,0,29034,0,38586,46658,0,0,36963,0,0,21691,0,0,19378,0,35298,87103,0,0,61745,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E237,Presidency University,"Yelahanka,Bengaluru",AI,88071,0,0,99494,0,0,61789,0,0,55420,0,0,59945,0,0,47083,0,101158,142133,0,0,0,0,0
E237,Presidency University,"Yelahanka,Bengaluru",BC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147624,0,0,0,0,0,0,0,0
E237,Presidency University,"Yelahanka,Bengaluru",BD,0,0,0,142461,0,0,112217,0,0,113795,0,0,0,0,0,101913,0,0,130408,0,0,137565,0,0
E237,Presidency University,"Yelahanka,Bengaluru",BI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151497,0,0,0,0,0,0,0,0
E237,Presidency University,"Yelahanka,Bengaluru",CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152254,0,0,0,0,0,0,0,0
E237,Presidency University,"Yelahanka,Bengaluru",CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152872,0,0,0,0,0,0,0,0
E237,Presidency University,"Yelahanka,Bengaluru",CS,73889,0,0,85332,0,111889,66786,0,0,59282,0,93061,70017,0,129019,50113,80610,84591,139696,0,0,90245,0,0
E237,Presidency University,"Yelahanka,Bengaluru",CY,89329,0,0,128796,0,0,67236,0,0,62392,0,0,83258,0,0,62053,0,92964,151126,0,0,83777,0,0
E237,Presidency University,"Yelahanka,Bengaluru",DS,98777,0,0,135687,0,0,105908,0,0,65055,0,0,68206,0,0,62840,0,116903,148805,0,0,0,0,0
E237,Presidency University,"Yelahanka,Bengaluru",EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149174,0,0,0,0,0,0,0,0
E237,Presidency University,"Yelahanka,Bengaluru",EE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144956,0,0,0,0,0,0,0,0
E237,Presidency University,"Yelahanka,Bengaluru",ES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140503,0,0,0,0,0,0,0,0
E237,Presidency University,"Yelahanka,Bengaluru",IE,112448,0,0,132262,0,0,73121,0,0,80727,0,0,78124,0,0,71022,0,100297,140003,0,0,97542,0,0
E237,Presidency University,"Yelahanka,Bengaluru",IO,117946,0,0,151103,0,0,110299,0,0,114207,0,0,117596,0,0,108377,0,0,0,0,0,0,0,0
E237,Presidency University,"Yelahanka,Bengaluru",LC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151711,0,0,0,0,0,0,0,0
E237,Presidency University,"Yelahanka,Bengaluru",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150051,0,0,0,0,0,0,0,0
E237,Presidency University,"Yelahanka,Bengaluru",OP,0,0,0,0,0,0,151276,0,0,0,0,0,0,0,0,150656,0,0,0,0,0,0,0,0
E237,Presidency University,"Yelahanka,Bengaluru",PL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114290,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E238,Mysuru Royal Institute of Technology,Mandya,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E238,Mysuru Royal Institute of Technology,Mandya,CS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152192,0,0,0,0,0,0,0,0
E238,Mysuru Royal Institute of Technology,Mandya,EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127458,0,0,0,0,0,0,0,0
E238,Mysuru Royal Institute of Technology,Mandya,ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E239,East West College of Engineering,"Yelahanka,Bengaluru",AE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147633,0,0,0,0,0,0,0,0
E239,East West College of Engineering,"Yelahanka,Bengaluru",CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E239,East West College of Engineering,"Yelahanka,Bengaluru",CS,0,0,0,132009,0,0,84948,0,0,65096,0,0,73084,0,0,54873,101860,58441,117878,0,0,132821,0,0
E239,East West College of Engineering,"Yelahanka,Bengaluru",EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144351,0,0,0,0,0,0,0,0
E239,East West College of Engineering,"Yelahanka,Bengaluru",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E240,Dayananda Sagar University,"Hosur,Bengaluru",AI,37396,0,0,38126,0,0,42696,0,0,28768,0,0,28644,0,0,26347,0,36038,80405,0,125289,115118,0,0
E240,Dayananda Sagar University,"Hosur,Bengaluru",BC,0,0,0,77050,0,0,0,0,0,53449,0,0,85353,0,0,47132,0,48851,115197,0,0,0,0,0
E240,Dayananda Sagar University,"Hosur,Bengaluru",CS,62573,0,94552,47197,62614,63146,54432,0,124777,30837,0,43321,36549,66012,43165,26929,56937,40737,123894,0,0,63416,0,0
E240,Dayananda Sagar University,"Hosur,Bengaluru",CY,80707,0,0,56537,0,106559,39943,0,0,40582,0,0,37345,0,0,31145,0,35562,139036,0,0,0,0,0
E240,Dayananda Sagar University,"Hosur,Bengaluru",DS,0,0,0,49627,0,0,54651,0,0,32480,0,0,45449,0,0,32017,108580,58845,151963,0,0,116907,0,0
E240,Dayananda Sagar University,"Hosur,Bengaluru",EC,101087,0,0,134831,0,140181,114829,0,0,57581,0,0,74409,0,0,49165,119659,73045,152507,0,0,136793,0,0
E240,Dayananda Sagar University,"Hosur,Bengaluru",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130712,0,0,0,0,0,0,0,0
E240,Dayananda Sagar University,"Hosur,Bengaluru",SE,43903,0,0,59912,0,0,46122,0,0,58988,0,0,43264,0,0,26456,49209,84131,72905,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E241,KLE Technological University(Formerly BVBCET),Dharwad,BT,65494,0,0,29853,0,84705,31341,0,0,64766,0,0,26380,0,0,23044,0,61516,111157,0,132183,39723,0,0
E241,KLE Technological University(Formerly BVBCET),Dharwad,CE,58141,0,0,45781,0,0,130865,0,0,71408,0,0,39710,0,0,37088,45945,41230,54753,0,73702,0,0,0
E241,KLE Technological University(Formerly BVBCET),Dharwad,CS,11821,0,21846,8981,11652,12183,16073,0,67560,10866,0,15186,7428,8139,9720,5340,7714,9657,34540,41931,42460,21596,0,0
E241,KLE Technological University(Formerly BVBCET),Dharwad,EC,15130,0,24679,12818,17107,19691,16313,0,0,14145,0,0,10997,0,15928,9794,14986,15026,59377,62303,118230,19638,0,0
E241,KLE Technological University(Formerly BVBCET),Dharwad,EE,0,0,0,33688,55365,0,35217,0,0,31924,0,0,26050,0,0,21169,0,33620,63143,0,0,41786,0,0
E241,KLE Technological University(Formerly BVBCET),Dharwad,II,100722,0,0,104929,0,0,44852,0,0,0,0,0,41519,0,0,37884,48032,98524,147170,0,0,64073,0,0
E241,KLE Technological University(Formerly BVBCET),Dharwad,ME,87411,0,0,144399,0,0,94569,0,0,68693,0,0,66263,0,0,54263,105026,148826,146477,0,0,116197,0,0
E241,KLE Technological University(Formerly BVBCET),Dharwad,RO,0,0,0,41274,0,0,64565,0,0,30890,0,0,31592,0,0,27127,44644,53305,43654,0,0,40092,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E252,Mysore College of Engineering and Management,Mysore,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E252,Mysore College of Engineering and Management,Mysore,CS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152785,0,0,0,0,0,0,0,0
E252,Mysore College of Engineering and Management,Mysore,EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E252,Mysore College of Engineering and Management,Mysore,IE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140329,0,0,0,0,0,0,0,0
E252,Mysore College of Engineering and Management,Mysore,ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E254,AJ Institute Of Engineering And Technology,"Mangalore, Dakshina Kannada",CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E254,AJ Institute Of Engineering And Technology,"Mangalore, Dakshina Kannada",CS,0,0,0,141544,0,0,0,0,0,0,0,0,110504,0,0,92636,0,121190,0,0,0,0,0,0
E254,AJ Institute Of Engineering And Technology,"Mangalore, Dakshina Kannada",EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105092,0,0,0,0,0,0,0,0
E254,AJ Institute Of Engineering And Technology,"Mangalore, Dakshina Kannada",IE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133988,0,0,0,0,0,0,0,0
E254,AJ Institute Of Engineering And Technology,"Mangalore, Dakshina Kannada",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E255,Gitam School Of Technology,"Doddaballapura, Bengaluru Rura",AI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136778,0,0,0,0,0,0,0,0
E255,Gitam School Of Technology,"Doddaballapura, Bengaluru Rura",CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138937,0,0,0,0,0,0,0,0
E255,Gitam School Of Technology,"Doddaballapura, Bengaluru Rura",CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152337,0,0,0,0,0,0,0,0
E255,Gitam School Of Technology,"Doddaballapura, Bengaluru Rura",CS,0,0,0,114793,0,0,0,0,0,112308,0,0,125113,0,0,96488,123623,120436,146593,0,0,151604,0,0
E255,Gitam School Of Technology,"Doddaballapura, Bengaluru Rura",CY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150273,0,0,0,0,0,0,0,0
E255,Gitam School Of Technology,"Doddaballapura, Bengaluru Rura",DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133806,0,0,0,0,0,0,0,0
E255,Gitam School Of Technology,"Doddaballapura, Bengaluru Rura",EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148263,0,0,0,0,0,0,0,0
E255,Gitam School Of Technology,"Doddaballapura, Bengaluru Rura",EE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141286,0,0,0,0,0,0,0,0
E255,Gitam School Of Technology,"Doddaballapura, Bengaluru Rura",IO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147129,0,0,0,0,0,0,0,0
E255,Gitam School Of Technology,"Doddaballapura, Bengaluru Rura",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138838,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E257,CMR University,"Chagalatti, Bengaluru",BI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144004,0,0,0,0,0,0,0,0
E257,CMR University,"Chagalatti, Bengaluru",CC,0,0,0,0,0,0,131788,0,0,123574,0,0,143926,0,0,107169,0,0,136518,0,0,0,0,0
E257,CMR University,"Chagalatti, Bengaluru",CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115327,0,0,0,0,0,0,0,0
E257,CMR University,"Chagalatti, Bengaluru",CS,110097,0,0,137925,0,0,84243,0,0,73039,0,0,73568,0,0,59995,116902,135972,124122,0,0,124094,0,0
E257,CMR University,"Chagalatti, Bengaluru",EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140391,0,0,0,0,0,0,0,0
E257,CMR University,"Chagalatti, Bengaluru",ES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68055,0,0,0,0,0,0,0,0
E257,CMR University,"Chagalatti, Bengaluru",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87302,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E258,Maharaja Institute of Technology,"Thandavapura, Mysore",CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151655,0,0,0,0,0,0,0,0
E258,Maharaja Institute of Technology,"Thandavapura, Mysore",CS,83912,0,0,136027,0,0,110170,0,0,0,0,0,60866,0,134217,52519,97722,102993,133837,0,144750,127205,0,0
E258,Maharaja Institute of Technology,"Thandavapura, Mysore",EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148016,0,0,0,0,0,0,0,0
E258,Maharaja Institute of Technology,"Thandavapura, Mysore",IE,121380,0,0,86072,0,0,116733,0,0,87333,0,0,87597,0,0,81629,0,0,147329,0,0,0,0,0
E258,Maharaja Institute of Technology,"Thandavapura, Mysore",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151209,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E260,Nitte School of Architecture,"Yelahanka,Bengaluru",UP,0,0,0,33451,0,0,29821,0,0,27784,0,0,0,0,0,21401,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E264,Basava Engineering School of Technology,"Zalaki, Bijapur",CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E264,Basava Engineering School of Technology,"Zalaki, Bijapur",CS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E264,Basava Engineering School of Technology,"Zalaki, Bijapur",EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E264,Basava Engineering School of Technology,"Zalaki, Bijapur",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E265,Jain College of Engineering and Technology,Hubli,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147334,0,0,0,0,0,0,0,0
E265,Jain College of Engineering and Technology,Hubli,CS,74154,0,0,99238,0,0,71567,0,0,0,0,0,70994,0,0,63767,97923,124532,122954,0,0,121184,0,0
E265,Jain College of Engineering and Technology,Hubli,EC,85048,0,0,146388,0,0,85455,0,0,90517,0,0,87290,0,0,81435,0,89699,146470,0,0,0,0,0
E265,Jain College of Engineering and Technology,Hubli,ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149291,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E269,Jain College of Engineering and Research,"Udyambhag, Belgaum",CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E269,Jain College of Engineering and Research,"Udyambhag, Belgaum",CS,0,0,0,0,0,0,120806,0,0,0,0,0,135510,0,0,109279,112455,141613,151966,0,0,0,0,0
E269,Jain College of Engineering and Research,"Udyambhag, Belgaum",EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119464,0,0,0,0,0,0,0,0
E269,Jain College of Engineering and Research,"Udyambhag, Belgaum",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E272,Government Engineering College,"Talakal,Koppal",CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151914,0,0,0,0,0,0,0,0
E272,Government Engineering College,"Talakal,Koppal",CS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152916,0,0,0,0,0,0,0,0
E272,Government Engineering College,"Talakal,Koppal",EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144958,0,0,0,0,0,0,0,0
E272,Government Engineering College,"Talakal,Koppal",EE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140477,0,0,0,0,0,0,0,0
E272,Government Engineering College,"Talakal,Koppal",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128505,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E273,Government Engineering College,"Viprasainagar, Gangavathi, Koppal",CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135468,0,0,0,0,0,0,0,0
E273,Government Engineering College,"Viprasainagar, Gangavathi, Koppal",CS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133680,0,0,0,0,0,0,0,0
E273,Government Engineering College,"Viprasainagar, Gangavathi, Koppal",EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102277,0,0,0,0,0,0,0,0
E273,Government Engineering College,"Viprasainagar, Gangavathi, Koppal",EE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145389,0,0,0,0,0,0,0,0
E273,Government Engineering College,"Viprasainagar, Gangavathi, Koppal",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E274,Government Engineering College,"Moselehosahalli,Hassan",CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149390,0,0,0,0,0,0,0,0
E274,Government Engineering College,"Moselehosahalli,Hassan",CS,144451,0,0,115824,153022,0,150108,0,0,76262,0,0,87090,0,0,76053,78827,85645,139262,0,0,118787,0,0
E274,Government Engineering College,"Moselehosahalli,Hassan",EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152778,0,0,0,0,0,0,0,0
E274,Government Engineering College,"Moselehosahalli,Hassan",EE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149791,0,0,0,0,0,0,0,0
E274,Government Engineering College,"Moselehosahalli,Hassan",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143304,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E275,RV Institute of Technology and Management,"JP nagar,Bengaluru",CS,11723,0,34315,11742,0,18365,24943,0,0,12081,0,0,10198,0,21853,7454,20109,13842,89476,0,0,50230,0,0
E275,RV Institute of Technology and Management,"JP nagar,Bengaluru",EC,19947,0,0,34099,0,0,47504,0,0,17885,0,29230,0,0,0,14273,16070,28992,108575,0,0,0,0,0
E275,RV Institute of Technology and Management,"JP nagar,Bengaluru",IE,12694,0,0,16985,0,0,51890,0,0,12545,0,0,18691,0,0,11424,0,20346,136486,0,0,0,0,0
E275,RV Institute of Technology and Management,"JP nagar,Bengaluru",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129143,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E278,Visvesvaraya Technological University (VTU),"Muddenahalli,Chickkaballapur",MM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142099,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
E279,Visvesvaraya Technological University (VTU),Belgaum,CB,54608,0,0,41184,54888,0,47923,0,0,58562,0,115524,28990,0,0,26057,30978,46175,58225,0,0,0,0,83459
E279,Visvesvaraya Technological University (VTU),Belgaum,RO,65374,0,0,135230,0,0,67956,0,0,60566,0,0,66805,0,0,56034,0,63935,148116,0,0,84155,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
